LOCNUM,SOURCE,REPTRYLD,WEEDED,CULVATED,NUM,PLCO,LOCNO,VARYD,ANAVPRCP,BIOTEMP,SOIL,PH,RH,IRRIG,MINTEMP,MAXTEMP,GROWSEAS,YIELDLO,YIELDHI,PARTHARV,NFERT,PFERT,KFERT,PESTCIDE,HERBCIDE,SEEDLVL,MANURE,INTCROP,FUNGCIDE,RATOON,YRSOBS,AMTFERT,FERTRIAL,FROSTCO,ABSMINT,ABSMAXT,OTHFERT,YRW1,YRW2,YRSYLD,Y1YLD,Y2YLD,CONTYLD,CONTWEA,YMATCHW,VERIFIED,EXPTYPE,NTYPE,PTYPE,KTYPE,WEEDNUM,CULTNUM,WSS,TEMPORARY
"18945","XXX","16000","","","3146","520036002","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","X","","","","","","","","","V","","","","","","","1",""
"18945","XXX","9000","","","3147","520036002","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","0","0","0","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","21300","","","3148","520036002","9115","CE","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","","","","3149","520036002","9115","AB","1678","25","OOHE","5.4","","R","19.5","28.5","","14000","36800","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","19100","","","3150","520036002","9115","AB","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","","","","3151","520036002","9115","AC","1678","25","OOHE","5.4","","R","19.5","28.5","","17600","38300","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","20600","","","3152","520036002","9115","AC","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","","","","3153","520036002","9115","AD","1678","25","OOHE","5.4","","R","19.5","28.5","","9500","19100","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","","","","3154","520036002","9115","AE","1678","25","OOHE","5.4","","R","19.5","28.5","","10400","34600","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","11700","","","3155","520036002","9115","AE","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","17900","","","3156","520036002","9115","AG","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","","","","3157","520036002","9115","AG","1678","25","OOHE","5.4","","R","19.5","28.5","","14600","37800","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","8000","","","3185","540084001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","17800","","","3186","540084001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","112","224","224","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","4200","","","3187","540084001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","0","0","0","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","22000","","","3188","540084001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","X","","","","","","","","","V","","","","","","","1",""
"18945","XXX","22400","","","3142","313051001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","44800","","","3143","313051001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","40000","","","3144","328159002","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","X","","","","","","","","","V","","","","","","","1",""
"18945","XXX","26900","","","3145","328159002","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","0","0","0","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","6500","","","3130","283467005","9115","AA","1678","25","OOHE","4.8","","R","19.5","28.5","","","","FR","168","168","168","","","","","","","","","","","","","","LIME","","","","","","","","","V","","N","","","","","1",""
"18945","XXX","5100","","","3131","283467005","9115","AA","1678","25","OOHE","4.4","","R","19.5","28.5","","","","FR","168","168","168","","","","","","","","","","","","","","LIME","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","4700","","","3132","283467005","9115","AA","1678","25","OOHE","4.2","","R","19.5","28.5","","","","FR","168","168","168","","","","","","","","","","","","","","LIME","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","6900","","","3133","283467005","9115","AA","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","168","168","168","","","","","","","","","","","","","","LIME","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","22200","","","3134","283467005","9115","AB","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","24456","","","3135","283467005","9115","AB","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","11200","","","3136","283467005","9115","AB","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","13670","","","3137","283467005","9115","AB","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","7650","","","3138","283467005","9115","AC","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","14920","","","3139","283467005","9115","AC","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","20100","","","3140","283467005","9115","AC","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","7520","","","3141","283467005","9115","AC","1678","25","OOHE","5.4","","R","19.5","28.5","","","","FR","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","92000","","","3042","38011001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","PL","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","89000","","","3043","38011001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","PL","","","","","","","X","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","90000","","","3044","38011001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","PL","","","","","","","X","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","118000","","","3045","38011001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","PL","","","","X","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","109000","","","3046","38011001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","PL","","","","0","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","85000","","","3047","38011001","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","PL","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","14800","","","3158","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","0","0","0","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","16300","","","3159","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","224","280","224","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","16500","","","3160","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","168","168","168","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","18700","","","3161","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","112","112","112","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","16500","","","3162","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","112","112","0","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","11600","","","3163","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","112","0","112","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","15100","","","3164","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","0","112","112","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18945","XXX","23000","","","3165","540031016","9115","","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","X","","","","","","","","","V","","","","","","","1",""
"18945","XXX","11400","","","3166","540031016","9115","AA","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","","","","3167","540031016","9115","AB","1678","25","OOHE","5.4","","R","19.5","28.5","","8600","12800","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","","","","3168","540031016","9115","AC","1678","25","OOHE","5.4","","R","19.5","28.5","","10100","14100","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","23000","","","3169","540031016","9115","AF","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","22020","","","3170","540031016","9115","AG","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","21660","","","3171","540031016","9115","AH","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","21380","","","3172","540031016","9115","AI","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","20250","","","3173","540031016","9115","AJ","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","19540","","","3174","540031016","9115","AK","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","19120","","","3175","540031016","9115","AL","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18945","XXX","17260","","","3176","540031016","9115","AM","1678","25","OOHE","5.4","","R","19.5","28.5","","","","TU","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
