AGGNO,CHEM,ACTIVITY,DOSAGE,REFERENCE,MAJORACT,USERID,CREATED,MODIFIED
173594,3-O-BENZOYLHOSLOPPONE,Antiplasmodial,IC50=0.4 ug/ml,RAS,,DUKE,24-Feb-07,
173596,BISNORDIHYDROTOXIFERINE,Antimalarial,IC50=3.8-4.5 uM,RAS,,DUKE,24-Feb-07,
173597,BISNORDIHYDROTOXIFERINE,Antiplasmodial,IC50=3.8-4.5 uM,RAS,,DUKE,24-Feb-07,
173634,BONASPECTIN-A,Antimalarial,IC50=8 ug/ml,RAS,,DUKE,24-Feb-07,
173635,BONASPECTIN-A,Antiplasmodial,IC50=8 ug/ml,RAS,,DUKE,24-Feb-07,
173636,BONASPECTIN-C,Antimalarial,IC50=1-3 ug/ml,RAS,,DUKE,24-Feb-07,
173637,BONASPECTIN-C,Antiplasmodial,IC50=1-3 ug/ml,RAS,,DUKE,24-Feb-07,
173638,BONASPECTIN-C-4''-O-GLUCOSIDE,Antimalarial,IC50=1 ug/ml,RAS,,DUKE,24-Feb-07,
173639,BONASPECTIN-C-4''-O-GLUCOSIDE,Antiplasmodial,IC50=1 ug/ml,RAS,,DUKE,24-Feb-07,
173640,BONASPECTIN-D-4''-O-GLUCOSIDE,Antimalarial,IC50=3-5 ug/ml,RAS,,DUKE,24-Feb-07,
173641,BONASPECTIN-D-4''-O-GLUCOSIDE,Antiplasmodial,IC50=3-5 ug/ml,RAS,,DUKE,24-Feb-07,
173642,BONASPECTIN-E,Antimalarial,IC50=16-17 ug/ml,RAS,,DUKE,24-Feb-07,
173643,BONASPECTIN-E,Antiplasmodial,IC50=16-17 ug/ml,RAS,,DUKE,24-Feb-07,
173644,BONASPECTIN-F,Antimalarial,IC50=16-17 ug/ml,RAS,,DUKE,24-Feb-07,
173645,BONASPECTIN-F,Antiplasmodial,IC50=16-17 ug/ml,RAS,,DUKE,24-Feb-07,
173646,BONASPECTIN-E/F,Antimalarial,IC50=16-17 ug/ml,RAS,,DUKE,24-Feb-07,
173647,BONASPECTIN-E/F,Antiplasmodial,IC50=16-17 ug/ml,RAS,,DUKE,24-Feb-07,
173648,BONASPECTIN-G,Antimalarial,IC50=15-17 ug/ml,RAS,,DUKE,24-Feb-07,
173649,BONASPECTIN-G,Antiplasmodial,IC50=15-17 ug/ml,RAS,,DUKE,24-Feb-07,
173650,BONASPECTIN-H,Antimalarial,IC50=15-17 ug/ml,RAs,,DUKE,24-Feb-07,
173651,BONASPECTIN-H,Antiplasmodial,IC50=15-17 ug/ml,RAS,,DUKE,24-Feb-07,
173652,BONASPECTIN-G/H,Antimalarial,IC50=15-17 ug/ml,RAS,,DUKE,24-Feb-07,
173653,BONASPECTIN-G/H,Antiplasmodial,IC50=15-17 ug/ml,RAS,,DUKE,24-Feb-07,
173657,BRUCEANTINOL,Antimalarial,IC50=0.003 ug/ml,RAS,,DUKE,24-Feb-07,
173658,BRUCEANTINOL,Antiplasmodial,IC50=0.003 ug/ml,RAS,,DUKE,24-Feb-07,
173659,BRUCEAJAVIN-A,Antimalarial,IC50=1.1 ug/ml,RAS,,DUKE,24-Feb-07,
173660,BRUCEAJAVIN-A,Antiplasmodial,IC50=1.1 ug/ml,RAS,,DUKE,24-Feb-07,
173661,BRUCEAJAVIN-B,Antimalarial,IC50=1.1 ug/ml,RAS,,DUKE,24-Feb-07,
173662,BRUCEAJAVIN-B,Antiplasmodial,IC50=1.1 ug/ml,RAS,,DUKE,24-Feb-07,
173663,BRUCEINE-A,Antimalarial,IC50=0.005-0.011 ug/ml,RAS,,DUKE,24-Feb-07,
173664,BRUCEINE-A,Antiplasmodial,IC50=0.005-0.011 ug/ml,RAS,,DUKE,24-Feb-07,
173665,BRUCEINE-A,Antiplasmodial,IC50=0.5 uM,RAS,,DUKE,24-Feb-07,
173666,BRUCEINE-B,Antimalarial,IC50=0.005-0.011 ug/ml,RAS,,DUKE,24-Feb-07,
173667,BRUCEINE-B,Antiplasmodial,IC50=0.005-0.011 ug/ml,RAS,,DUKE,24-Feb-07,
173668,BRUCEINE-B,Antiplasmodial,IC50=0.5 uM,RAS,,DUKE,24-Feb-07,
173669,BRUCEINE-C,Antimalarial,IC50=0.005-0.011 ug/ml,RAS,,DUKE,24-Feb-07,
173670,BRUCEINE-C,Antimalarial,IC50=0.5 uM,RAS,,DUKE,24-Feb-07,
173671,BRUCEINE-C,Antiplasmodial,IC50=0.005-0.011 ug/ml,RAS,,DUKE,24-Feb-07,
173672,BRUCEINE-C,Antiplasmodial,IC50=0.5 uM,RAS,,DUKE,24-Feb-07,
173673,BRUCEINE-D,Antiplasmodial,IC50=0.5 uM,RAS,,DUKE,24-Feb-07,
173675,(-)-CAPAURINE,Antimalarial,IC50=1910-4340 ug/ml,RAS,,DUKE,24-Feb-07,
173676,(-)-CAPAURINE,Antiplasmodial,IC50=1910-4340 ug/ml,RAS,,DUKE,24-Feb-07,
173678,CARYOPHYLLENE-16-ALPHA-OXIDE,Antimalarial,IC50=345 uM,RAS,,DUKE,24-Feb-07,
173679,CARYOPHYLLENE-16-ALPHA-OXIDE,Antiplasmodial,IC50=345 uM,RAS,,DUKE,24-Feb-07,
173681,(-)-CASSYTHICINE,Antimalarial,IC50=2260-2290 ug/ml,RAS,,DUKE,24-Feb-07,
173682,(-)-CASSYTHICINE,Antiplasmodial,IC50=2260-2290 ug/ml,RAS,,DUKE,24-Feb-07,
173684,CEDRONIN,Antimalarial,IC50=0.23-0.25 ug/ml,RAS,,DUKE,24-Feb-07,
173685,CEDRONIN,Antiplasmodial,IC50=0.23-0.25 ug/ml,RAS,,DUKE,24-Feb-07,
173686,CELASTROL,Antimalarial,IC50=0.181-0.254 ug/ml,RAS,,DUKE,24-Feb-07,
173687,CELASTROL,Antiplasmodial,IC50=0.181-0.254 ug/ml,RAS,,DUKE,24-Feb-07,
173688,CEPHAELINE,Antimalarial,IC50=0.011-0.027 uM,RAS,,DUKE,24-Feb-07,
173689,CEPHAELINE,Antiplasmodial,IC50=0.011-0.027 uM,RAS,,DUKE,24-Feb-07,
173690,(+)-CEPHARANTHINE,Antimalarial,IC50=0.14-0.30 ug/ml,RAS,,DUKE,24-Feb-07,
173691,(+)-CEPHARANTHINE,Antiplasmodial,IC50=0.14-0.30 ug/ml,RAS,,DUKE,24-Feb-07,
173692,CHAPARRINONE,Antimalarial,IC50=0.037 ug/ml,RAS,,DUKE,24-Feb-07,
173693,CHAPARRINONE,Antiplasmodial,IC50=0.037 ug/ml,RAS,,DUKE,24-Feb-07,
173695,CLAUSARIN,Antimalarial,IC50=0.1-0.7 ug/ml,RAS,,DUKE,24-Feb-07,
173696,CLAUSARIN,Antiplasmodial,IC50=0.1-0.7 ug/ml,RAS,,DUKE,24-Feb-07,
173699,CONOPHARYNGINE,Antimalarial,IC50=0.24-0.29 ug/ml,RAS,,DUKE,24-Feb-07,
173700,CONOPHARYNGINE,Antiplasmodial,IC50=0.24-0.29 ug/ml,RAS,,DUKE,24-Feb-07,
173701,CORONARIDINE,Antimalarial,IC50=1.3-2.2 ug/ml,RAS,,DUKE,24-Feb-07,
173702,CORONARIDINE,Antiplasmodial,IC50=1.3-2.2 ug/ml,RAS,,DUKE,24-Feb-07,
173704,(-)-CORYDALMINE,Antimalarial,IC50=840-2840 ug/ml,RAS,,DUKE,24-Feb-07,
173705,(-)-CORYDALMINE,Antiplasmodial,IC50=840-2840 ug/ml,RAS,,DUKE,24-Feb-07,
173706,CORYNANTHEDINE,Antimalarial,IC50=41 uM,RAS,,DUKE,24-Feb-07,
173707,CORYNANTHEDINE,Antiplasmodial,IC50=41 uM,RAS,,DUKE,24-Feb-07,
173708,CORYNANTHEINE,Antimalarial,IC50=81 uM,RAS,,DUKE,24-Feb-07,
173709,CORYNANTHEINE,Antiplasmodial,IC50=81 uM,RAS,,DUKE,24-Feb-07,
173710,CORYNANTHINE,Antimalarial,IC50=>200 uM,RAS,,DUKE,24-Feb-07,
173711,CORYNANTHINE,Antiplasmodial,IC50=>200 uM,RAS,,DUKE,24-Feb-07,
173713,COSTARICINE,Antimalarial,IC50=0.1-0.3 ug/ml,RAS,,DUKE,24-Feb-07,
173714,COSTARICINE,Antiplasmodial,IC50=0.1-0.3 ug/ml,RAS,,DUKE,24-Feb-07,
173716,COWAXANTHONE,Antimalarial,IC50=1.5 ug/ml,RAS,,DUKE,24-Feb-07,
173717,COWAXANTHONE,Antiplasmodial,IC50=1.5 ug/ml,RAS,,DUKE,24-Feb-07,
173719,(+)-CRINAMINE,Antimalarial,IC50=2.8-3.4 ug/ml,RAS,,DUKE,24-Feb-07,
173720,(+)-CRINAMINE,Antiplasmodial,IC50=2.8-3.4 ug/ml,RAS,,DUKE,24-Feb-07,
173722,CROSTPARINE,Antimalarial,IC50=2.1-3.4 ug/ml,RAS,,DUKE,24-Feb-07,
173723,CROSTPARINE,Antiplasmodial,IC50=2.1-3.4 ug/ml,RAS,,DUKE,24-Feb-07,
173745,CRYPTOLEPINE,Antimalarial,IC50=0.031 ug/ml,RAS,,DUKE,24-Feb-07,
173746,CRYPTOLEPINE,Antimalarial,IC50=0.1-0.2 uM,RAS,,DUKE,24-Feb-07,
173747,CRYPTOLEPINE,Antiplasmodial,IC50=0.031 ug/ml,RAS,,DUKE,24-Feb-07,
173748,CRYPTOLEPINE,Antiplasmodial,IC50=0.1-0.2 uM,RAS,,DUKE,24-Feb-07,
173749,CRYPTOHEPINE,Antimalarial,IC50=0.8-1.2 uM,RAS,,DUKE,24-Feb-07,
173750,CRYPTOHEPINE,Antiplasmodial,IC50=0.8-1.2 uM,RAS,,DUKE,24-Feb-07,
173751,CRYPTOLEPINOIC-ACID,Antimalarial,IC50=>181 uM,RAS,,DUKE,24-Feb-07,
173752,CRYPTOLEPINOIC-ACID,Antiplasmodial,IC50=>181 uM,RAS,,DUKE,24-Feb-07,
173753,CRYPTOQUINDOLINE,Antimalarial,IC50=9.1-34.6 uM,RAS,,DUKE,24-Feb-07,
173754,CRYPTOQUINDOLINE,Antiplasmodial,IC50=9.1-34.6 uM,RAS,,DUKE,24-Feb-07,
173755,(-)-CURINE,Antimalarial,IC50=353 uM,RAS,,DUKE,24-Feb-07,
173756,(-)-CURINE,Antiplasmodial,IC50=353 uM,RAS,,DUKE,24-Feb-07,
173758,(-)-CYCLEAPELTINE,Antimalarial,IC50=0.03-0.04 ug/ml,RAS,,DUKE,24-Feb-07,
173759,(-)-CYCLEAPELTINE,Antiplasmodial,IC50=0.03-0.04 ug/ml,RAS,,DUKE,24-Feb-07,
173760,CYPERENE,Antimalarial,IC50=>50 ug/ml,RAS,,DUKE,24-Feb-07,
173761,CYPERENE,Antiplasmodial,IC50=>50 ug/ml,RAS,,DUKE,24-Feb-07,
173762,ALPHA-CYPERONE,Antimalarial,IC50=5.5 ug/ml,FNF RAS,,DUKE,24-Feb-07,
173763,ALPHA-CYPERONE,Antiplasmodial,IC50=5.5 ug/ml,FNF RAS,,DUKE,24-Feb-07,
173764,DAMNACANTHAL,Antimalarial,IC50=9-83 ug/ml,RAS,,DUKE,24-Feb-07,
173765,DAMNACANTHAL,Antiplasmodial,IC50=9-83 ug/ml,RAS,,DUKE,24-Feb-07,
173767,1-DEACETYLKHIVORIN,Antimalarial,IC50=10 ug/ml,RAS,,DUKE,25-Feb-07,
173768,1-DEACETYLKHIVORIN,Antiplasmodial,IC50=10 ug/ml,RAS,,DUKE,25-Feb-07,
173769,7-DEACETYLKHIVORIN,Antiplasmodial,IC50=5 ug/ml,RAS,,DUKE,25-Feb-07,
173771,DEHATRINE,Antimalarial,IC50=0.2 uM,RAS,,DUKE,25-Feb-07,
173772,DEHATRINE,Antiplasmodial,IC50=0.2 uM,RAS,,DUKE,25-Feb-07,
173774,"(+)-1,2-DEHYDROTELOBINE",Antimalarial,IC50=0.26-0.31 ug/ml,RAS,,DUKE,25-Feb-07,
173775,"(+)-1,2-DEHYDROTELOBINE",Antiplasmodial,IC50=0.26-0.31 ug/ml,RAS,,DUKE,25-Feb-07,
173777,DENTATIN,Antimalarial,IC50=8-12 ug/ml,RAS,,DUKE,25-Feb-07,
173778,DENTATIN,Antiplasmodial,IC50=8-12 ug/ml,RAS,,DUKE,25-Feb-07,
173780,7-O-DEMETHYLTETRANDRINE,Antimalarial,IC50=0.74 ug/ml,RAS,,DUKE,25-Feb-07,
173781,7-O-DEMETHYLTETRANDRINE,Antiplasmodial,IC50=0.74 ug/ml,RAS,,DUKE,25-Feb-07,
173783,(+)-DEPHNANDRINE,Antimalarial,IC50=0.06-0.22 ug/ml,RAS,,DUKE,25-Feb-07,
173784,(+)-DEPHNANDRINE,Antiplasmodial,IC50=0.06-0.22 ug/ml,RAS,,DUKE,25-Feb-07,
173786,15-DESACETYLUNDULATONE,Antimalarial,IC50=0.047 ug/ml,RAS,,DUKE,25-Feb-07,
173787,15-DESACETYLUNDULATONE,Antiplasmodial,IC50=0.047 ug/ml,RAS,,DUKE,25-Feb-07,
173789,6'-DESMETHYL-THALIFABORAMINE,Antimalarial,IC50=0.01-0.15 ug/ml,RAS,,DUKE,25-Feb-07,
173790,6'-DESMETHYL-THALIFABORAMINE,Antiplasmodial,IC50=0.01-0.15 ug/ml,RAS,,DUKE,25-Feb-07,
173792,"1,2-DI-O-ACETYLCORINE",Antimalarial,IC50=1 ug/ml,RAS,,DUKE,25-Feb-07,
173793,"1,2-DI-O-ACETYLCORINE",Antiplasmodial,IC50=1 ug/ml,RAS,,DUKE,25-Feb-07,
173794,(-)-DICENTRINE,Antimalarial,IC50=1260-2550 ug/ml,RAS,,DUKE,25-Feb-07,
173795,(-)-DICENTRINE,Antiplasmodial,IC50=1260-2550 ug/ml,RAS,,DUKE,25-Feb-07,
173796,DIGITOLUTEIN,Antimalarial,IC50=13-83 ug/ml,RAS,,DUKE,25-Feb-07,
173797,DIGITOLUTEIN,Antiplasmodial,IC50=13-83 ug/ml,RAS,,DUKE,25-Feb-07,
173799,DIHYDROBRACHY-CALYXOLIDE,Antimalarial,IC50=17 ug/ml,RAS,,DUKE,25-Feb-07,
173800,DIHYDROBRACHY-CALYXOLIDE,Antiplasmodial,IC50=17 ug/ml,RAS,,DUKE,25-Feb-07,
173802,DIHYDROBRUCEAJAVIN-A,Antimalarial,IC50=2.5 ug/ml,RAS,,DUKE,25-Feb-07,
173803,DIHYDROBRUCEAJAVIN-A,Antiplasmodial,IC50=2.5 ug/ml,RAS,,DUKE,25-Feb-07,
173804,DIHYDROCORYNANTHEINE,Antimalarial,IC50=66 uM,RAS,,DUKE,25-Feb-07,
173805,DIHYDROCORYNANTHEINE,Antiplasmodial,IC50=66 uM,RAS,,DUKE,25-Feb-07,
173807,13-BETA-D-DIHYDROEURYCOMANOL,Antimalarial,IC50=0.5-2.3 uM,RAS,,DUKE,25-Feb-07,
173808,13-BETA-D-DIHYDROEURYCOMANOL,Antiplasmodial,IC50=0.5-2.3 uM,RAS,,DUKE,25-Feb-07,
173810,"5,7-DIMETHOXY-8-(3'-HYDROXY-3'-METHYL-1'-BUTENE)",Antimalarial,IC50=8.8-16.25 ug/ml,RAS,,DUKE,25-Feb-07,
173811,"5,7-DIMETHOXY-8-(3'-HYDROXY-3'-METHYL-1'-BUTENE)",Antiplasmodial,IC50=8.8-16.25 ug/ml,RAS,,DUKE,25-Feb-07,
173821,DIONCHOPELTINE-A,Antimalarial,IC50=0.033 ug/ml,RAS,,DUKE,25-Feb-07,
173822,DIONCHOPELTINE-A,Antiplasmodial,IC50=0.033 ug/ml,RAS,,DUKE,25-Feb-07,
173823,DIONCHOPHYLLINE-B,Antimalarial,IC50=0.021 ug/ml,RAS,,DUKE,25-Feb-07,
173824,DIONCHOPHYLLINE-B,Antiplasmodial,IC50=0.021 ug/ml,RAS,,DUKE,25-Feb-07,
173825,DIONCHOPHYLLINE-C,Antimalarial,IC50=0.014 ug/ml,RAS,,DUKE,25-Feb-07,
173826,DIONCHOPHYLLINE-C,Antiplasmodial,IC50=0.014 ug/ml,RAS,,DUKE,25-Feb-07,
173827,DIOSPYRIN,Antimalarial,IC50=626 uM,RAS,,DUKE,25-Feb-07,
173828,DIOSPYRIN,Antiplasmodial,IC50=626 uM,RAS,,DUKE,25-Feb-07,
173829,ELLAGIC-ACID,Antimalarial,IC50=0.5 uM,RAS,,DUKE,25-Feb-07,
173830,ELLAGIC-ACID,Antiplasmodial,IC50=0.5 uM,RAS,,DUKE,25-Feb-07,
173832,16-EPIAFFININE,Antimalarial,IC50=5->5 ug/ml,RAS,,DUKE,25-Feb-07,
173833,16-EPIAFFININE,Antiplasmodial,IC50=5->5 ug/ml,RAS,,DUKE,25-Feb-07,
173835,20-EPIANTIRHINE,Antimalarial,IC50=7.5 uM,RAS,,DUKE,25-Feb-07,
173836,20-EPIANTIRHINE,Antiplasmodial,IC50=7.5 uM,RAS,,DUKE,25-Feb-07,
173838,7-EPIDIONCHOPHYLLINE-A,Antimalarial,IC50=0.2 ug/ml,RAS,,DUKE,25-Feb-07,
173839,7-EPIDIONCHOPHYLLINE-A,Antiplasmodial,IC50=0.2 ug/ml,RAS,,DUKE,25-Feb-07,
173841,8-EPIXANTHIN,Antimalarial,IC50=125 ug/ml,RAS,,DUKE,25-Feb-07,
173842,8-EPIXANTHIN,Antiplasmodial,IC50=125 ug/ml,RAS,,DUKE,25-Feb-07,
173844,"8-EPIXANTHIN-1,5-EPOXIDE",Antimalarial,IC50=7.8 ug/ml,RAS,,DUKE,25-Feb-07,
173845,"8-EPIXANTHIN-1,5-EPOXIDE",Antiplasmodial,IC50=7.8 ug/ml,RAS,,DUKE,25-Feb-07,
173847,ETHYL-CRYPTOLEPIDONOATE,Antimalarial,IC50=3.8 uM,RAS,,DUKE,25-Feb-07,
173848,ETHYL-CRYPTOLEPIDONOATE,Antiplasmodial,IC50=3.8 uM,RAS,,DUKE,25-Feb-07,
173858,EURYCOMANOL,Antimalarial,IC50=1.2-4.9 uM,RAS,,DUKE,25-Feb-07,
173859,EURYCOMANOL,Antiplasmodial,IC50=1.2-4.9 uM,RAS,,DUKE,25-Feb-07,
173860,EURYCOMANOL-2-O-BETA-D-GLUCOPYRANOSIDE,Antimalarial,IC50=0.4-3.5 uM,RAS,,DUKE,25-Feb-07,
173861,EURYCOMANOL-2-O-BETA-D-GLUCOPYRANOSIDE,Antiplasmodial,IC50=0.4-3.5 uM,RAS,,DUKE,25-Feb-07,
173862,EURYCOMANONE,Antimalarial,IC50=1.2-4.9 uM,RAS,,DUKE,25-Feb-07,
173863,EURYCOMANONE,Antiplasmodial,IC50=1.2-4.9 uM,RAS,,DUKE,25-Feb-07,
173865,EXIGUAFLAVANONE-A,Antimalarial,IC50=4.6-7.1 ug/ml,RAS,,DUKE,25-Feb-07,
173866,EXIGUAFLAVANONE-A,Antiplasmodial,IC50=4.6-7.1 ug/ml,RAS,,DUKE,25-Feb-07,
173867,FAGARAMIDE,Antimalarial,IC50=12.3 ug/ml,RAS,,DUKE,5-Mar-07,
173868,FAGARAMIDE,Antiplasmodial,IC50=12.3 ug/ml,RAS,,DUKE,5-Mar-07,
173869,FAGARONINE,Antimalarial,IC50=0.009 ug/ml,RAS,,DUKE,5-Mar-07,
173870,FAGARONINE,Antiplasmodial,IC50=0.009 ug/ml,RAS,,DUKE,5-Mar-07,
173871,FEBRIFUGINE,Antimalarial,IC50=0.001-0.07 uM,RAS,,DUKE,5-Mar-07,
173872,FEBRIFUGINE,Antiplasmodial,IC50=0.001-0.07 uM,RAS,,DUKE,5-Mar-07,
173873,GALIPININE,Antimalarial,IC50=0.9 ug/ml,RAS,,DUKE,5-Mar-07,
173874,GALIPININE,Antiplasmodial,IC50=0.9 ug/ml,RAS,,DUKE,5-Mar-07,
173876,GLINOSIDE-A,Antimalarial,IC50=30-42 ug/ml,RAS,,DUKE,5-Mar-07,9-Mar-07
173877,GLINOSIDE-A,Antiplasmodial,IC50=30-42 ug/ml,RAS,,DUKE,5-Mar-07,9-Mar-07
173879,GUTOLACTONE,Antimalarial,IC50=0.004 ug/ml,RAS,,DUKE,5-Mar-07,
173880,GUTOLACTONE,Antiplasmodial,IC50=0.004 ug/ml,RAS,,DUKE,5-Mar-07,
173882,HEPTAPHYLLINE,Antimalarial,IC50=3-6 ug/ml,RAS,,DUKE,5-Mar-07,
173883,HEPTAPHYLLINE,Antiplasmodial,IC50=3-6 ug/ml,RAS,,DUKE,5-Mar-07,
173885,HEXAMETHOXYLIGNAN,Antimalarial,IC50=37-50 ug/ml,RAS,,DUKE,5-Mar-07,
173886,HEXAMETHOXYLIGNAN,Antiplasmodial,IC50=37-50 ug/ml,RAS,,DUKE,5-Mar-07,
173888,(+)-HOMOAROMOLINE,Antimalarial,IC50=0.02-0.29 ug/ml,RAS,,DUKE,5-Mar-07,
173889,(+)-HOMOAROMOLINE,Antiplasmodial,IC50=0.02-0.29 ug/ml,RAS,,DUKE,5-Mar-07,
173890,HUMULENE,Antimalarial,IC50=86 ug/ml,FNF RAS,,DUKE,5-Mar-07,
173891,HUMULENE,Antiplasmodial,IC50=86 ug/ml,FNF RAS,,DUKE,5-Mar-07,
173893,HYDRANTHINE-A,Antimalarial,IC50=0.1 ug/ml,RAS,,DUKE,5-Mar-07,
173894,HYDRANTHINE-A,Antiplasmodial,IC50=0.1 ug/ml,RAS,,DUKE,5-Mar-07,
173896,1-BETA-HYDROPEROXYISOBILIN,Antimalarial,IC50=1 ug/ml,RAS,,DUKE,5-Mar-07,
173897,1-BETA-HYDROPEROXYISOBILIN,Antiplasmodial,IC50=1 ug/ml,RAS,,DUKE,5-Mar-07,
173899,1-HYDROXYBENZOISOCHROMAN,Antimalarial,IC50=2.7 ug/ml,RAS,,DUKE,5-Mar-07,
173900,1-HYDROXYBENZOISOCHROMAN,Antiplasmodial,IC50=2.7 ug/ml,RAS,,DUKE,5-Mar-07,
173902,14-HYDROXYCHAPARRINONE,Antimalarial,IC50=0.188 ug/ml,RAS,,DUKE,5-Mar-07,
173903,14-HYDROXYCHAPARRINONE,Antiplasmodial,IC50=0.188 ug/ml,RAS,,DUKE,5-Mar-07,
173905,HYDROXYCRYPTOLEPINE,Antimalarial,IC50=77-102 uM,RAS,,DUKE,5-Mar-07,
173906,HYDROXYCRYPTOLEPINE,Antiplasmodial,IC50=77-102 uM,RAS,,DUKE,5-Mar-07,
173908,3-HYDROXY-6'-DESMETHYL-9-O-METHYL-THALIFABORAMINE,Antimalarial,IC50=0.05-0.24 ug/ml,RAS,,DUKE,5-Mar-07,
173909,3-HYDROXY-6'-DESMETHYL-9-O-METHYL-THALIFABORAMINE,Antiplasmodial,IC50=0.05-0.24 ug/ml,RAS,,DUKE,5-Mar-07,
173914,18-HYDROXYISOSUNGUCINE,Antimalarial,IC50=0.1-0.9 uM,RAS,,DUKE,5-Mar-07,
173915,18-HYDROXYISOSUNGUCINE,Antiplasmodial,IC50=0.1-0.9 uM,RAS,,DUKE,5-Mar-07,
173916,18-HYDROXYSUNGUCINE,Antimalarial,IC50=1-4 uM,RAS,,DUKE,5-Mar-07,
173917,18-HYDROXYSUNGUCINE,Antiplasmodial,IC50=1-4 uM,RAS,,DUKE,5-Mar-07,
173919,3-HYDROXY-THALIFABORAMINE,Antimalarial,IC50=0.01-0.18 ug/ml,RAS,,DUKE,5-Mar-07,
173920,3-HYDROXY-THALIFABORAMINE,Antiplasmodial,IC50=0.01-0.18 ug/ml,RAS,,DUKE,5-Mar-07,
173922,10'-HYDROXYUSAMBARENSINE,Antimalarial,IC50=0.2-0.5 uM,RAS,,DUKE,5-Mar-07,
173923,10'-HYDROXYUSAMBARENSINE,Antiplasmodial,IC50=0.2-0.5 uM,RAS,,DUKE,5-Mar-07,
173927,"N-ISOBUTYLDECA-2,4-DIENAMIDE",Antiplasmodial,IC50=5-5.4 ug/ml,RAS,,DUKE,5-Mar-07,5-Mar-07
173929,ISOCRYPTOLEPINE,Antimalarial,IC50=0.8 uM,RAS,,DUKE,5-Mar-07,
173930,ISOCRYPTOLEPINE,Antiplasmodial,IC50=0.8 uM,RAS,,DUKE,5-Mar-07,
173931,ICAJINE,Antimalarial,IC50=>80-95 uM,RAS,,DUKE,5-Mar-07,
173932,ICAJINE,Antiplasmodial,IC50=>80-95 uM,RAS,,DUKE,5-Mar-07,
173933,ISOCHONDRODENDRINE,Antimalarial,IC50=892 uM,RAS,,DUKE,5-Mar-07,
173934,ISOCHONDRODENDRINE,Antiplasmodial,IC50=892 uM,RAS,,DUKE,5-Mar-07,
173936,ISOFEBRIFUGINE,Antimalarial,IC50=0.002-0.003 uM,RAS,,DUKE,5-Mar-07,
173937,ISOFEBRIFUGINE,Antiplasmodial,IC50=0.002-0.003 uM,RAS,,DUKE,5-Mar-07,
173939,(-)-ISOLAURELINE,Antimalarial,IC50=1610-2560 ug/ml,RAS,,DUKE,5-Mar-07,
173940,(-)-ISOLAURELINE,Antiplasmodial,IC50=1610-2560 ug/ml,RAS,,DUKE,5-Mar-07,
173942,ISOMELDENIN,Antimalarial,IC50=50 ug/ml,RAS,,DUKE,5-Mar-07,
173943,ISOMELDENIN,Antiplasmodial,IC50=50 ug/ml,RAS,,DUKE,5-Mar-07,
173944,ISOSTRYCHNINE,Antimalarial,IC50=14->20 uM,RAS,,DUKE,5-Mar-07,
173945,ISOSTRYCHNINE,Antiplasmodial,IC50=14->20 uM,RAS,,DUKE,5-Mar-07,
173947,ISOSUNGUCINE,Antimalarial,IC50=0.3-1.3 uM,RAS,,DUKE,5-Mar-07,
173948,ISOSUNGUCINE,Antiplasmodial,IC50=0.3-1.3 uM,RAS,,DUKE,5-Mar-07,
173949,ISOTETRANDRINE,Antimalarial,IC50=100 ug/ml,RAS,,DUKE,5-Mar-07,
173950,ISOTETRANDRINE,Antiplasmodial,IC50=100 ug/ml,RAS,,DUKE,5-Mar-07,
173951,(+)-ISOTETRANDRINE,Antimalarial,IC50=0.05-0.17 ug/ml,RAS,,DUKE,5-Mar-07,
173952,(+)-ISOTETRANDRINE,Antiplasmodial,IC50=0.05-0.17 ug/ml,RAS,,DUKE,5-Mar-07,
173962,KORUNDAMINE-A,Antimalarial,IC50=1.1 ug/ml,RAS,,DUKE,5-Mar-07,
173963,KORUNDAMINE-A,Antiplasmodial,IC50=1.1 ug/ml,RAS,,DUKE,5-Mar-07,
173964,KORUPENSAMINE-A,Antimalarial,IC50=0.02-0.6 ug/ml,RAS,,DUKE,5-Mar-07,
173965,KORUPENSAMINE-A,Antiplasmodial,IC50=0.02-0.6 ug/ml,RAS,,DUKE,5-Mar-07,
173966,KORUPENSAMINE-B,Antimalarial,IC50=0.2-0.4 ug/ml,RAS,,DUKE,5-Mar-07,
173967,KORUPENSAMINE-B,Antiplasmodial,IC50=0.2-0.4 ug/ml,RAS,,DUKE,5-Mar-07,
173968,KORUPENSAMINE-E,Antimalarial,IC50=2 ug/ml,RAS,,DUKE,5-Mar-07,
173969,KORUPENSAMINE-E,Antiplasmodial,IC50=2 ug/ml,RAS,,DUKE,5-Mar-07,
173970,LIMACINE,Antimalarial,IC50=0.05-0.79 ug/ml,RAS,,DUKE,5-Mar-07,
173971,LIMACINE,Antiplasmodial,IC50=0.05-0.79 ug/ml,RAS,,DUKE,5-Mar-07,
173972,LYCORINE,Antimalarial,IC50=0.3-0.7 ug/ml,RAS,,DUKE,5-Mar-07,
173973,LYCORINE,Antiplasmodial,IC50=0.3-0.7 ug/ml,RAS,,DUKE,5-Mar-07,
173978,MACRALSTONINE,Antimalarial,IC50=8.9 uM,RAS,,DUKE,5-Mar-07,
173979,MACRALSTONINE,Antiplasmodial,IC50=8.9 uM,RAS,,DUKE,5-Mar-07,
173980,MACROCARPAMINE,Antimalarial,IC50=0.4-32.6 uM,RAS,,DUKE,5-Mar-07,
